RCDTS,Report,School Name_x,District Name_x,School EntityID,School Type_x,#Dist Entity ID,ISBE Region,ROE Area,CohortYear,Tier,ROE Name,Participating?,NCESID,ROE_x,Type,School Name_y,District Name_y,City,County,District Type,District Size,School Type_y,Grades Served,Avg Class Size - All Grades,Summative Designation,# Student Enrollment,% Student Enrollment - White,% Student Enrollment - Black or African American,% Student Enrollment - Hispanic or Latino,% Student Enrollment - Asian,% Student Enrollment - Native Hawaiian or Other Pacific Islander,% Student Enrollment - American Indian or Alaska Native,% Student Enrollment - Two or More Races,% Student Enrollment - Children with Disabilities,% Student Enrollment - IEP,% Student Enrollment - EL,% Student Enrollment - Low Income,% Student Enrollment - Homeless,% 8th Grade Passing Algebra 1,Student Attendance Rate,Student Mobility Rate,Chronically Truant Students,Student Chronic Truancy Rate,High School Dropout Rate - Total,High School 4-Year Graduation Rate - Total,Avg Class Size - All Grades.1,Avg Number of Days of Physical Education per Week Per Student,Total Teacher Headcount,Total Teacher FTE,Avg Teaching Exp,% Novice Teachers,Teacher Retention Rate,Teacher Attendace Rate,Teacher Evaluation Rate,Principal Turnover within 6 Years,Teacher Avg Salary,Admin Avg Salary,Five Essential Survey Effective Leaders,Five Essential Survey Leaders Level,Five Essential Survey Collaborative Teachers,Five Essential Survey Collaborative Teachers Level,Five Essential Survey Involved Families,Five Essential Survey Involved Families Level,Five Essential Survey Supportive Environment,Five Essential Survey Supportive Environment Level,Five Essential Survey Ambitious Instruction,Five Essential Survey Ambitious Instruction Level,Climate Survey Student Response Rate,Climate Survey Teacher Response Rate,# ELA Proficiency,# ELA Student Participation,# Math Proficiency,# Math Participation Total Student,ELA Growth Percentile - Total,Math Growth Percentile,# Science Proficiency,# Science Student Participation,% Science Proficiency,# 9th Grade on Track,% 9th Grade on Track,Chronic Absenteeism,# Students with Discipline Incidents,# Discipline Incidents,# Discipline Incidents - Expulsion: Received Educational Srvcs,# Discipline Incidents - Expulsion: Did not Receive Educational Srvcs,# Discipline Incidents - In-school Suspension,# Discipline Incidents - Out-of-School Suspension,# Discipline Incidents - Removal,State Name [Public School] Latest available year,School Name [Public School] 2021-22,StateID,ParticipatingSchools,Agency Name [Public School] 2021-22,Agency ID - NCES Assigned [Public School] Latest available year,Locale [Public School] 2021-22,Locale,FRL_percent,Female_percent,American Indian/Alaska Native Students [Public School] 2021-22,Asian or Asian/Pacific Islander Students [Public School] 2021-22,Hispanic Students [Public School] 2021-22,Black or African American Students [Public School] 2021-22,White Students [Public School] 2021-22,Nat. Hawaiian or Other Pacific Isl. Students [Public School] 2021-22,Two or More Races Students [Public School] 2021-22,Pupil/Teacher Ratio [Public School] 2021-22,School size,Title I School Status [Public School] 2021-22,State School ID [Public School] 2021-22,State Agency ID [Public School] 2021-22,National School Lunch Program [Public School] 2021-22,Free and Reduced Lunch Students [Public School] 2021-22,Male Students [Public School] 2021-22,Female Students [Public School] 2021-22,American Indian/Alaska Native Students [Public School] 2021-22.1,Asian or Asian/Pacific Islander Students [Public School] 2021-22.1,Hispanic Students [Public School] 2021-22.1,Black or African American Students [Public School] 2021-22.1,White Students [Public School] 2021-22.1,Nat. Hawaiian or Other Pacific Isl. Students [Public School] 2021-22.1,Two or More Races Students [Public School] 2021-22.1,Total Race/Ethnicity [Public School] 2021-22,teacher_count,Pupil/Teacher Ratio [Public School] 2021-22.1,School Level (SY 2017-18 onward) [Public School] 2021-22,Lowest Grade Offered [Public School] 2021-22,Highest Grade Offered [Public School] 2021-22,ROE_y,ROE_AREA,ROE_AREA_Name,school_id,School Name,student_response_rate,teacher_response_rate,student_n,teacher_n,cdis1,colb,colr,inf3,innv,ins3,pgmc,pnfl,prt4,prti,qpd2,refd,scmt,sdis,socz,trpa,trpr,trte,tsaf,uexp,acno,clar,engg,engl,futr,humr,math,peer,perc,pres,prs2,rigr,safe1,scie,slap,stdy,trts,leaders,teachers,families,environment,instruction,5essentials_overall_score,net5e
5.10842E+14,Feitshans Elementary School- Springfield SD 186,Feitshans Elementary School,Springfield SD 186,658,Elementary,632,51,3,2023,ISI/RNA,West Central,5.10842E+14,1.73708E+11,51,School,Feitshans Elementary Sch,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,PK - 5,,Intensive,293,23.5,61.4,,,,,13,27.6,27,,81.2,,,87.1,27.6,144,50.7,,,18.7,1.7,,,,,65.9,,,2,,,37,2,24,2,23,2,52,3,43,3,99.1,67.7,3,158,3,159,36.9,30.5,10,58,17.2,,,53.6,84,177,,,Not Provided,177,,Illinois,Feitshans Elem Sch,5.10842E+14,1,Springfield SD 186,1737080,12-City: Mid-size,1,0.825,0.5,0,0,0.025,0.584375,0.26875,0,0.121875,10.16,320,5-Title I schoolwide school,IL-51-084-1860-25-5108418602037,IL-51-084-1860-25,No,264,160,160,0,0,8,187,86,0,39,320,31.5,10.16,Elementary,Prekindergarten,5th Grade,51,3,West Central,4405,Feitshans Elementary Sch,99.1,67.7,107,31,1,30,9,40,1,31,40,45,24,1,51,22,1,1,83,1,38,28,1,,68,,79,47,,,50,,58,72,,58,35,,,50,46,37,24,23,52,43,1,-3
5.10842E+14,Jefferson Middle School- Springfield SD 186,Jefferson Middle School,Springfield SD 186,661,Middle/Jr. High,632,51,3,2023,ISI/RNA,West Central,5.10842E+14,1.73708E+11,51,School,Jefferson Middle School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,8-Jun,,Intensive,528,26.1,55.3,4,,,,14.2,28,27.7,,78.8,2.7,9.8,82.9,22.3,381,65.8,,,19.9,3.3,,,,,84.6,,,2,,,44,3,33,2,16,1,19,1,44,3,92.3,67.9,34,506,6,502,36.8,39.6,24,155,15.8,,,64.4,260,745,5,1,Not Provided,739,,Illinois,Jefferson Middle School,5.10842E+14,1,Springfield SD 186,1737080,22-Suburb: Mid-size,2,0.7495652173913043,0.4591304347826087,,0.005217391,0.029565217,0.5652173913043478,0.2869565217391304,0.00173913,0.1113043478260869,13.37,575,5-Title I schoolwide school,IL-51-084-1860-25-5108418602042,IL-51-084-1860-25,No,431,311,264,–,3,17,325,165,1,64,575,43,13.37,Middle,6th Grade,8th Grade,9,4,East Central,4388,Jefferson Middle School,92.3,67.9,492,53,1,22,34,50,1,39,38,39,1,1,55,29,6,1,99,9,49,50,1,,26,9,70,63,,36,74,1,35,38,1,15,1,46,,14,15,44,33,16,19,44,1,-3
5.10842E+14,Harvard Park Elementary School- Springfield SD 186,Harvard Park Elementary School,Springfield SD 186,663,Elementary,632,51,3,2023,ISI/RNA,West Central,5.10842E+14,1.73708E+11,51,School,Harvard Park Elementary School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,PK - 5,,Intensive,344,23,60.5,,,,,13.1,19.5,19.2,,78.5,4.7,,87.4,30.1,190,56.9,,,19.3,1.7,,,,,90,,,1,,,56,3,40,3,23,2,48,3,40,3,99.9,72.5,8,173,10,171,42,46.1,8,51,15.7,,,56,60,105,,,Not Provided,105,,Illinois,Harvard Park Elem School,5.10842E+14,1,Springfield SD 186,1737080,12-City: Mid-size,1,0.7162790697674418,0.4720930232558139,0.006976744,0.002325581,0.030232558,0.5813953488372093,0.2488372093023255,,0.1302325581395348,14.75,430,5-Title I schoolwide school,IL-51-084-1860-25-5108418602044,IL-51-084-1860-25,No,308,227,203,3,1,13,250,107,–,56,430,29.16,14.75,Elementary,Prekindergarten,5th Grade,51,3,West Central,4384,Harvard Park Elementary School,99.9,72.5,91,40,6,23,41,51,32,50,63,43,10,1,66,36,15,1,83,15,59,54,1,,67,,69,60,,,53,,53,46,,32,31,,,53,42,56,40,23,48,40,2,-1
5.30901E+14,Edison Junior High School- Pekin PSD 108,Edison Junior High School,Pekin PSD 108,10163,Middle/Jr. High,10162,53,3,2023,TComp,West Central,5.30901E+14,1.73108E+11,53,School,Edison Junior High School,Pekin PSD 108,Pekin,Tazewell,ELEMENTARY,LARGE,MIDDLE SCHL,8-Jul,,Comprehensive,308,89.6,,3.9,,,,5.2,18.8,18.8,,53.9,,0,89.2,13.8,45,13.6,,,21.9,5,,,,,92.3,,,1,,,60,4,60,4,33,2,42,3,53,3,94.1,90.9,103,307,40,306,48.4,42.5,73,135,54.1,,,41.9,67,140,,,1,139,,Illinois,Edison Junior High School,5.30901E+14,1,Pekin PSD 108,1731080,21-Suburb: Large,2,0.5205882352941177,0.4558823529411764,,0.002941176,0.020588235,0.008823529,0.9058823529411764,,0.061764706,13.36,340,5-Title I schoolwide school,IL-53-090-1080-02-5309010801002,IL-53-090-1080-02,No,177,185,155,–,1,7,3,308,–,21,340,25.45,13.36,Middle,7th Grade,8th Grade,53,3,West Central,3790,Edison Junior High School,94.1,90.9,306,33,52,50,61,53,34,60,64,29,31,23,67,28,67,31,99,39,62,55,41,,27,51,51,51,,52,89,23,49,42,33,27,32,43,,38,61,60,60,33,42,53,4,1
5.4092E+14,Judith Giacoma Elementary School- Westville CUSD 2,Judith Giacoma Elementary School,Westville CUSD 2,10768,Elementary,10765,54,4,2023,TComp,East Central,5.4092E+14,1.71082E+11,54,School,Judith Giacoma Elementary School,Westville CUSD 2,Westville,Vermilion,UNIT,MEDIUM,ELEMENTARY,PK - 6,,Comprehensive,665,87.2,2.6,3.2,,,,6.9,27.2,25.7,,66.9,3,,90.7,7.2,47,8.5,,,18.1,3,,,,,79.5,,,2,,,27,2,16,1,27,2,43,3,35,2,72.7,55.3,51,375,39,374,40.1,36.1,31,98,31.6,,,37.4,78,166,,,16,150,,Illinois,Judith Giacoma Elem School,5.4092E+14,1,Westville CUSD 2,1710820,23-Suburb: Small,2,0.6666666666666666,0.4929577464788732,0.00312989,0.001564945,0.031298905,0.015649452,0.8857589984350548,,0.062597809,14.46,639,2-Title I targeted assistance school,IL-54-092-0020-26-5409200202001,IL-54-092-0020-26,No,426,324,315,2,1,20,10,566,–,40,639,44.2,14.46,Elementary,Prekindergarten,6th Grade,54,4,East Central,4736,Judith Giacoma Elementary School,72.7,55.3,297,47,45,18,3,30,1,1,28,9,39,27,10,6,20,14,99,34,48,27,30,,59,4,57,54,,55,34,17,43,36,4,18,30,52,,32,39,27,16,27,43,35,1,-4
5.40921E+14,Danville High School- Danville CCSD 118,Danville High School,Danville CCSD 118,12397,High School,12396,54,4,2023,CSI/NA,East Central,5.40921E+14,1.71179E+11,54,School,Danville High School,Danville CCSD 118,Danville,Vermilion,UNIT,LARGE,HIGH SCHOOL,12-Sep,,Comprehensive,1147,36.8,42.3,11.2,,,,8.6,22.8,14.4,3.2,70,1.8,,86.8,25.8,583,45.4,9.3,61.7,14.6,5,,,,,86.6,,,2,,,29,2,35,2,39,2,24,2,47,3,97.7,81.9,33,285,13,285,,,76,229,33.3,194,66.7,42.8,341,973,,,1,955,17,Illinois,Danville High School,5.40921E+14,1,Danville CCSD 118,1711790,13-City: Small,1,0.7017411052233157,0.5193035579106737,0.000757002,0.003785011,0.097653293,0.4269492808478425,0.3792581377744133,0.001514005,0.09008327,15.15,1321,5-Title I schoolwide school,IL-54-092-1180-24-5409211800022,IL-54-092-1180-24,No,927,635,686,1,5,129,564,501,2,119,1321,87.18,15.15,High,9th Grade,12th Grade,54,4,East Central,2237,Danville High School,97.7,81.9,907,116,51,51,24,19,7,33,32,58,27,54,55,45,23,36,86,33,30,22,19,21,46,47,64,62,1,33,52,13,56,36,6,32,10,52,30,44,36,29,35,39,24,47,1,-4
5.40921E+14,North Ridge Middle School- Danville CCSD 118,North Ridge Middle School,Danville CCSD 118,12398,Middle/Jr. High,12396,54,4,2023,TComp,East Central,5.40921E+14,1.71179E+11,54,School,North Ridge Middle School,Danville CCSD 118,Danville,Vermilion,UNIT,LARGE,MIDDLE SCHL,8-Jul,,Comprehensive,638,31.2,44.8,11.4,,,,11.4,25.7,18,3.9,83.1,3.1,17,87.6,16.7,333,44.8,,,20.1,5,,,,,83.6,,,1,,,36,2,23,2,14,1,21,2,41,3,70.5,83.6,104,672,43,672,42.1,47.3,67,338,19.9,,,42,210,560,,,224,324,12,Illinois,North Ridge Middle School,5.40921E+14,1,Danville CCSD 118,1711790,13-City: Small,1,0.7938718662952646,0.4930362116991643,,0.012534819,0.090529248,0.4596100278551532,0.3356545961002785,0.002785515,0.098885794,15.91,718,5-Title I schoolwide school,IL-54-092-1180-24-5409211801020,IL-54-092-1180-24,No,570,364,354,–,9,65,330,241,2,71,718,45.14,15.91,Middle,7th Grade,8th Grade,54,4,East Central,2243,North Ridge Middle School,70.5,83.6,640,55,18,51,13,43,1,34,39,39,1,1,32,45,3,1,68,1,28,17,1,,25,23,48,53,,29,68,1,37,41,3,8,1,70,,28,20,36,23,14,21,41,1,-4
5.40921E+14,Mark Denman Elementary School- Danville CCSD 118,Mark Denman Elementary School,Danville CCSD 118,12409,Elementary,12396,54,4,2023,TComp,East Central,5.40921E+14,1.71179E+11,54,School,Mark Denman Elementary School,Danville CCSD 118,Danville,Vermilion,UNIT,LARGE,ELEMENTARY,K - 4,,Comprehensive,588,25.7,53.4,8.2,,,,12.2,25.5,22.8,2.9,91.7,4.1,,89.2,24.1,254,45.5,,,14.7,2.5,,,,,86.3,,,3,,,35,2,25,2,36,2,48,3,44,3,99.9,98.1,28,254,30,255,45.9,51.9,,,,,,44.3,65,153,,,23,130,,Illinois,Mark Denman Elementary School,5.40921E+14,1,Danville CCSD 118,1711790,13-City: Small,1,0.9145299145299144,0.5008547008547009,0.005128205,0.001709402,0.088888889,0.5282051282051282,0.2598290598290598,,0.1162393162393162,14.36,585,5-Title I schoolwide school,IL-54-092-1180-24-5409211802020,IL-54-092-1180-24,No,535,292,293,3,1,52,309,152,–,68,585,40.73,14.36,Elementary,Kindergarten,4th Grade,54,4,East Central,2238,Mark Denman Elementary School,99.9,98.1,123,52,8,32,16,41,18,36,31,72,22,9,31,46,5,1,66,13,31,41,1,,65,,73,47,,,72,,45,54,,51,33,,,64,49,35,25,36,48,44,1,-3
5.60991E+14,Dirksen Junior High School- Joliet PSD 86,Dirksen Junior High School,Joliet PSD 86,4055,Middle/Jr. High,4054,56,1,2023,TComp,Northeast,5.60991E+14,1.72058E+11,56,School,Dirksen Junior High School,Joliet PSD 86,Joliet,Will,ELEMENTARY,LARGE,MIDDLE SCHL,8-Jun,,Comprehensive,549,8.9,24.8,59.2,,,,7.1,16,14.6,22.8,98.4,6.6,0,88.9,15.3,213,34.7,,,21.2,5,,,,,85.4,,,3,,,40,3,34,2,17,1,27,2,60,4,99.9,99.9,77,577,35,575,45.9,47.5,47,192,24.5,,,42.9,109,200,,,1,158,41,Illinois,Dirksen Junior High School,5.60991E+14,1,Joliet PSD 86,1720580,21-Suburb: Large,2,0.9587155963302753,0.4785932721712538,,0.006116208,0.5948012232415902,0.2262996941896024,0.1207951070336391,,0.051987768,14.78,654,5-Title I schoolwide school,IL-56-099-0860-05-5609908601001,IL-56-099-0860-05,No,627,341,313,–,4,389,148,79,–,34,654,44.25,14.78,Middle,6th Grade,8th Grade,56,1,Northeast,2986,Dirksen Junior High School,99.9,99.9,527,57,23,54,37,36,8,45,45,38,1,12,35,61,9,20,66,13,35,35,23,,31,22,55,76,,31,99,15,52,46,6,22,1,50,,14,23,40,34,17,27,60,2,-2
5.60991E+14,Fairmont School- Fairmont SD 89,Fairmont School,Fairmont SD 89,2479,"Elementary,Middle/Jr. High",2476,56,1,2023,TComp,Northeast,5.60991E+14,1.71476E+11,56,School,Fairmont School,Fairmont SD 89,Lockport,Will,ELEMENTARY,MEDIUM,ELEMENTARY,PK - 8,,Comprehensive,293,8.9,29.4,59,,,,,18.8,18.4,30.7,98,,0,89.6,16.7,55,21.8,,,15.7,5,,,,,83.9,,,1,,,46,3,40,3,35,2,29,2,37,2,85,71.4,38,178,22,176,51.2,51.7,13,66,20,,,40.4,71,211,,,120,91,,Illinois,Fairmont School,5.60991E+14,1,Fairmont SD 89,1714760,21-Suburb: Large,2,0.982608696,0.4927536231884058,0.002898551,,0.5333333333333333,0.3478260869565217,0.086956522,,0.028985507,10.73,345,5-Title I schoolwide school,IL-56-099-0890-02-5609908902002,IL-56-099-0890-02,No,339,175,170,1,–,184,120,30,–,10,345,32.14,10.73,Elementary,Prekindergarten,8th Grade,56,1,Northeast,2536,Fairmont School,85,71.4,140,42,29,40,36,36,14,41,59,49,30,27,53,37,27,26,99,26,48,44,26,,29,1,19,63,,48,30,26,30,30,1,21,28,45,,5,27,46,40,35,29,37,1,-3
11012003C260001,Martinsville Jr-Sr High School- Martinsville CUSD 3C,Martinsville Jr-Sr High School,Martinsville CUSD 3C,10565,"Middle/Jr. High,High School",10564,11,4,2023,CSI/NA,East Central,11012003C260001,1.7249E+11,11,School,Martinsville Jr-Sr High School,Martinsville CUSD 3C,Martinsville,Clark,UNIT,SMALL,HIGH SCHOOL,12-Jul,,Comprehensive,144,95.1,,,,,,,25,18.1,,52.8,,43.5,91.3,16.1,18,11.8,,80,10.7,5,,,,,82.9,,,2,,,63,4,43,3,51,3,45,3,47,3,99.9,99.9,6,65,1,65,31.4,30.7,16,41,39,8,57.1,30.3,8,10,,,9,1,,Illinois,Martinsville Jr-Sr High School,11012003C260001,1,Martinsville CUSD 3C,1724900,42-Rural: Distant,4,0.5460992907801419,0.5035460992907801,,,0.028368794,,0.9645390070921984,0.007092199,,9.28,141,4-Title I schoolwide eligible school-No program,IL-11-012-003C-26-11012003C0001,IL-11-012-003C-26,No,77,70,71,–,–,4,–,136,1,–,141,15.2,9.28,High,7th Grade,12th Grade,11,4,East Central,3266,Martinsville Jr-Sr High School,99.9,99.9,134,18,75,15,45,46,26,52,78,41,56,77,64,19,53,72,99,56,74,40,65,44,60,32,42,49,20,72,37,51,32,31,30,28,40,46,54,76,43,63,43,51,45,47,4,1
15016299025020C,IJLA Charter High School- City of Chicago SD 299,IJLA Charter High School,City of Chicago SD 299,37554,High School,6827,15,CPS,2023,ISI/RNA,CPS,15016299025020C,1.70993E+11,15,School,IJLA Charter High School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,CHARTER SCH,12-Sep,,Intensive,94,,,96.8,,,,,12.8,,36.2,90.4,26.6,,45,78.6,122,92.4,27.3,42.1,19,4,,,,,0,,,3,,,23,2,71,4,,0,84,5,95,5,61.7,99.9,0,25,0,25,,,,,,,,88.9,Not Provided,Not Provided,,,Not Provided,Not Provided,,Illinois,IJLA Charter High School,15016299025020C,1,City of Chicago SD 299,1709930,11-City: Large,1,0.975206612,0.3884297520661157,0.008264463,,0.9669421487603306,0.016528926,0.008264463,,,–,121,5-Title I schoolwide school,IL-15-016-2990-25-150162990020C,IL-15-016-2990-25,No,118,74,47,1,–,117,2,1,–,–,121,–,–,High,9th Grade,12th Grade,15,7,City of Chicago,,,,,,,,,86,23,,1,66,22,,,38,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,
15016299025051C,Perspectives Chtr - Leadership Acad- City of Chicago SD 299,Perspectives Chtr - Leadership Acad,City of Chicago SD 299,64241,,6827,15,CPS,2023,CSI/NA,CPS,15016299025051C,1.70993E+11,15,School,Perspectives Chtr - Leadership Acad,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,CHARTER SCH,12-Jun,,Comprehensive,674,,98.5,,,,,,19.1,15.1,,89.2,4.6,0,84.2,11.3,588,83.2,3.8,90.2,16,0,,,,,0,,,2,,,52,3,51,3,52,3,37,2,65,4,91.7,91.4,29,234,5,234,54.1,47,19,139,14.5,183,91,57.8,120,170,,Not Provided,Not Provided,170,,ILLINOIS,Perspectives Chtr - Leadership Acad,15016299025051C,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9071803852889668,0.5726795096322241,,,,0.9964973730297724,0.001751313,,0.001751313,–,571,–,IL-15-016-2990-25-150162990051C,IL-15-016-2990-25,No,518,244,327,–,–,–,569,1,–,1,571,–,–,High,6th Grade,12th Grade,15,7,City of Chicago,,,,,,,,73,49,16,,70,64,69,49,,66,,,,,39,,37,,,,,,,,,,,,,,,,,,,,,,,,,,
15016299025053C,Perspectives Chtr -  IIT Campus- City of Chicago SD 299,Perspectives Chtr -  IIT Campus,City of Chicago SD 299,64244,,6827,15,CPS,2023,CSI/NA,CPS,15016299025053C,1.70993E+11,15,School,Perspectives Chtr -  IIT Campus,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,CHARTER SCH,12-Jun,,Commendable,408,,96.1,,,,,,16.9,11.8,,96.6,7.6,0,80.5,12.2,389,88.6,3.5,85.3,19.1,0,,,,,0,,,2,,,45,3,36,2,44,3,46,3,78,4,90.9,71,4,110,0,110,45.2,41.1,9,83,11.5,114,88.4,71.2,48,55,Not Provided,Not Provided,Not Provided,55,,ILLINOIS,Perspectives Chtr -  IIT Campus,15016299025053C,1,City of Chicago SD 299,1709930,11-City: Large,1,0.929471033,0.4962216624685138,0,0,0.012594458,0.9848866498740554,0.002518892,0,0,–,397,–,IL-15-016-2990-25-150162990053C,IL-15-016-2990-25,No,369,200,197,0,0,5,391,1,0,0,397,–,–,High,6th Grade,12th Grade,15,7,City of Chicago,,,,,,,,52,33,6,,58,72,56,42,,53,,,,,33,,22,,,,,,,,,,,,,,,,,,,,,,,,,,
15016299025054C,YCCS-Scholastic Achievement High School- City of Chicago SD 299,YCCS-Scholastic Achievement High School,City of Chicago SD 299,64246,High School,6827,15,CPS,2023,ISI/RNA,CPS,15016299025054C,1.70993E+11,15,School,YCCS-Scholastic Achievement HS,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,CHARTER SCH,12-Sep,,Intensive,107,,94.4,,,,,,10.3,10.3,,94.4,18.7,,61.3,76.2,144,83.7,22.2,37.3,9.3,0,,,,,58.3,,,1,,,94,5,91,5,,0,87,5,99,5,92.1,99.9,0,42,0,42,,,3,24,12.5,,,78.2,Not Provided,Not Provided,,,,Not Provided,,ILLINOIS,YCCS-Scholastic Achievement HS,15016299025054C,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9316770186335404,0.5217391304347826,0,0,0.062111801,0.9316770186335404,0.00621118,0,0,53.67,161,–,IL-15-016-2990-25-150162990054C,IL-15-016-2990-25,No,150,77,84,0,0,10,150,1,0,0,161,3,53.67,High,9th Grade,12th Grade,15,7,City of Chicago,,,,,,,,,99,,,99,99,,,,99,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,
15016299025060C,YCCS-Progressive Leadership Academy- City of Chicago SD 299,YCCS-Progressive Leadership Academy,City of Chicago SD 299,64253,,6827,15,CPS,2023,ISI/RNA,CPS,15016299025060C,1.70993E+11,15,School,YCCS-Progressive Leadership Academy,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,CHARTER SCH,12-Sep,,Intensive,130,,96.9,,,,,,24.6,20.8,,96.2,19.2,,62.1,89.3,174,89.7,37,59.8,12.4,0,,,,,77.8,,,1,,,61,4,54,3,,0,73,4,88,5,90.2,75,0,43,0,43,,,0,18,0,,,80.6,,,,,,,,ILLINOIS,YCCS-Progressive Leadership Academy,15016299025060C,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9477124183006536,0.5751633986928104,0,0,0.019607843,0.9738562091503268,0.006535948,0,0,38.25,153,–,IL-15-016-2990-25-150162990060C,IL-15-016-2990-25,No,145,65,88,0,0,3,149,1,0,0,153,4,38.25,High,9th Grade,12th Grade,15,7,City of Chicago,,,,,,,,,53,,,81,61,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15016299025062C,YCCS-Albizu Campos Puerto Rican High School- City of Chicago SD 299,YCCS-Albizu Campos Puerto Rican High School,City of Chicago SD 299,64254,High School,6827,15,CPS,2023,ISI/RNA,CPS,15016299025062C,1.70993E+11,15,School,YCCS-Albizu Campos Puerto Rican HS,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,CHARTER SCH,12-Sep,,Intensive,112,,25,71.4,,,,,29.5,17,23.2,93.8,41.1,,62.3,90.3,156,96.9,26.3,40.7,7.9,0,,,,,83.8,,,1,,,65,4,69,4,63,4,63,4,48,3,94.2,99.9,0,48,0,48,,,4,31,12.9,,,94.7,,,,,,,,ILLINOIS,YCCS-Albizu Campos Puerto Rican HS,15016299025062C,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9333333333333332,0.5185185185185185,0,0,0.7703703703703704,0.2,0.022222222,0,0.007407407,10.38,135,–,IL-15-016-2990-25-150162990062C,IL-15-016-2990-25,No,126,65,70,0,0,104,27,3,0,1,135,13,10.38,High,9th Grade,12th Grade,15,7,City of Chicago,,,,,,,,,92,37,,69,72,99,,,88,,,,,26,,36,,,,,,,,,,,,,,,,,,,,,,,,,,
15016299025063C,YCCS-Innovations of Arts Integr High School- City of Chicago SD 299,YCCS-Innovations of Arts Integr High School,City of Chicago SD 299,64255,High School,6827,15,CPS,2023,ISI/RNA,CPS,15016299025063C,1.70993E+11,15,School,YCCS-Innovations of Arts Integr HS,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,CHARTER SCH,12-Sep,,Intensive,474,,91.8,6.1,,,,,21.5,17.5,,98.5,,,62.9,83.8,521,78.5,28.6,49.2,18.2,0,,,,,87.5,,,2,,,66,4,67,4,61,4,73,4,90,5,54.6,89.5,0,139,0,139,,,0,21,0,,,68.7,,,,,,,,ILLINOIS,YCCS-Innovations of Arts Integr HS,15016299025063C,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9714964370546318,0.4798099762470308,,,0.047505938,0.9239904988123516,0.021377672,,0.007125891,38.27,421,–,IL-15-016-2990-25-150162990063C,IL-15-016-2990-25,No,409,219,202,–,–,20,389,9,–,3,421,11,38.27,High,9th Grade,12th Grade,15,7,City of Chicago,,,,,,,,68,70,45,,69,86,85,48,,96,,,,,51,,49,,,,,,,,,,,,,,,,,,,,,,,,,,
15016299025065C,YCCS-Latino Youth Alternative High School- City of Chicago SD 299,YCCS-Latino Youth Alternative High School,City of Chicago SD 299,64257,,6827,15,CPS,2023,ISI/RNA,CPS,15016299025065C,1.70993E+11,15,School,YCCS-Latino Youth Alternative HS,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,CHARTER SCH,12-Sep,,Intensive,139,,,94.2,,,,,18.7,12.2,30.9,91.4,30.9,,62.1,95.1,208,95,40.8,33.3,14.1,0,,,,,82.8,,,1,,,73,4,56,3,26,2,60,4,62,4,82.5,85.7,0,38,0,38,,,0,17,0,,,91.4,Not Provided,Not Provided,,,,Not Provided,,ILLINOIS,YCCS-Latino Youth Alternative HS,15016299025065C,1,City of Chicago SD 299,1709930,11-City: Large,1,0.904494382,0.5674157303370787,0.005617978,0,0.9325842696629212,0.02247191,0.033707865,0,0.005617978,14.83,178,–,IL-15-016-2990-25-150162990065C,IL-15-016-2990-25,No,161,77,101,1,0,166,4,6,0,1,178,12,14.83,High,9th Grade,12th Grade,15,7,City of Chicago,,,,,,,,17,92,51,,74,75,60,3,,53,,,,,15,,68,,,,,,,,,,,,,,,,,,,,,,,,,,
